IdPA,IdRapp,DifferenceUploadDay,NomUnite,NomPrestataire,NomAuditeurDB,TotalAuditeur,EXIGENCES,DCOTES,CONSTATSDAUDIT,ACTIONFOURNISSEUR,DELAI,AVISAUDITEUR,AUDITEURPA
256,256.0,2,VP Fournisseur 11,Visi office 2,VP Auditeur 11,449,respect du plan de contrôle en cours de fabrication,b,"les écarts suivants ont été relevés par rapport au plan de contrôle process décrit dans le cdc : - les témoins utilisés pour tester le détecteur de métaux n'ont plus la même taille : passage de fe 1,5mm / nfe 2mm / inox 3mm à fe 3,5mm / nfe 4mm / inox 4mm (changement depuis 1 an) - la durée maximale de l'étape de refroidissement sortie fumage/cuisson n'est plus contrôlée. le client doit être averti au préalable de toute modification du plan de contrôle process qui a été validé par ses soins dans le cdc.",l'information sur le changement de la taille des témoins avec une demande de mise à jour du cahier des charges a été transmise à monoprix le 20/01/2016 ces changements seront seront modifiés lors de la prochaine révision du cahier des charges sous trace one. demande révision du cdc faite le 230617 demande intégrée dans mail du 280817//(ancienne action 28/08/2017 ) l'information sur le changement de la taille des témoins avec une demande de mise à jour du cahier des charges a été transmise à monoprix le 20/01/2016 ces changements seront seront modifiés lors de la prochaine révision du cahier des charges sous trace one. demande révision du cdc faite le 230617,12/2017,approuvé,VP Auditeur 11
257,257.0,2,VP Fournisseur 11,Visi office 2,VP Auditeur 11,449,eléments majeurs / critiques identifiés 1,b,"le contrôle de la soudure et de l'étanchéité du sous vide n'est réalisé qu'une fois par lot, en début de production. cette fréquence est en accord avec le cdc validé par monoprix, cependant cette étape est une étape clé de la maîtrise du conditionnement et donc de la conservation du produit fini et qui devrait être catégorisée en prpo. de ce fait, un contrôle au minimum en début et en fin de production est à prévoir afin de permettre d'encadrer toute la production avant de conclure à la conformité du lot sur ce paramètre.","le contrôle de la soudure à l'aide de l'air comprimé et la bassine d'eau est réalisé en début de production du lot, cependant le contrôle de la soudure et de l’étanchéité est effectué visuellement en continu lors de la mise en carton des produits, les produits sont alors immédiatement reconditionnés",immédiat,approuvé,VP Auditeur 11
195,195.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,"correspondance des spécifications des matières premières avec le cdc monoprix (fournisseurs, origines, nature, attestations non allergènes, non ogm, non ionisées)",b,"surr la base de l'exercice de traçabilité coffret assortiment 30 feuilletés lot 17054 dluo 31/10/2018, les spécifications matières premières sont globalement en adéquation avec le cahier des charges. les fournisseurs de farine et de crème ne correspondent pas aux fournisseurs indiqués dans le cahier des charges. . ( actuellement moulin souflet pour la farine et fromotome pour la crème). les attestations non ogm, allergène et non ionisation sont présentes. des demandes de modifications ont été soumises au distributeur.",écart en doublon.,//,en attente d'élements complémentaires,VP Auditeur 12
196,196.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,"must have : respect de la recette : quantités prévues sur la fiche recette interne et quantités réellement mises en œuvre sur la base des enregistrements de fabrication. si pas d'enregistrement, le fournisseur doit posséder un système pour justifier les quantités reélles mises en œuvre sur les matières principales et/ou mises en avant.",b,"selon les observations réalisées au cours de la visite et lors de l'exercice de traçabilité les quantités mises en œuvre correspondent à la recette du cahier des charges.( pâte, margarine, crème, emmental, épices, oeufs) il est a noté que lors de l'exercice de traçabilité le % de lardons incorporés dans la base garniture quiche lorraine était de 27,77% alors que le cahier des charges prévoit 29,6%. le % de recyclage de pâte est respecté ( 29,35% résultat exercice de traçabilité ).",ecart en doublon.,//,en attente d'élements complémentaires,VP Auditeur 12
197,197.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,les procédures de gestion de crise et de retrait/rappel prévoient de prévenir le sq monoprix sans délai dès lancement du retrait/rappel,b,la procédure de gestion de crise et de retrait rappel ne prévoit pas l'information de monoprix sans délai.,ecart en doublon.,//,en attente d'élements complémentaires,VP Auditeur 12
199,199.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,"etalonnage légal annuel de la balance de contrôle des produits finis et contrôles intermédiaires internes au moins mensuels. dans le cas où les balances sont utilisées pour le contrôle individuel du dosage des produits, la balance doit être contrôlée quodidiennement.",b,la trieuse pondérale est étalonnée 1/an (23/9/16). des controles intermédiaires sous poids sont réalisés au quotidien.les balances utilisées pour les dosages intermédiaires sont controlées annuellement en externe et 1 fois par semaine en interne et non au quotidien.,écart en doublon.,//,en attente d'élements complémentaires,VP Auditeur 12
200,200.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,analyse de risque existante et pertinente sur l'utilisation de vaisselle cassable en salle de pause (par exemple gestion des tenues et chaussures),b,la procédure bris de verre précise que la vaisselle cassante doit être limitée mais elle n'est pas interdite alors que le personnel accède avec ses chaussures de travail.,écart en doublon.,//,en attente d'élements complémentaires,VP Auditeur 12
201,201.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,présence de matériel de balayage spécifique pour les bris de verre,b,"il n'y a pas de matériel spécifique.en revanche , en cas de bris de verre , le matériel utilisé est détruit. cette disposition n'est pas précisée dans la procédure bris de verre.",écart en doublon,//,en attente d'élements complémentaires,VP Auditeur 12
176,176.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,"correspondance des spécifications des matières premières avec le cdc monoprix (fournisseurs, origines, nature, attestations non allergènes, non ogm, non ionisées)",b,"surr la base de l'exercice de traçabilité coffret assortiment 30 feuilletés lot 17054 dluo 31/10/2018, les spécifications matières premières sont globalement en adéquation avec le cahier des charges. les fournisseurs de farine et de crème ne correspondent pas aux fournisseurs indiqués dans le cahier des charges. . ( actuellement moulin souflet pour la farine et fromotome pour la crème). les attestations non ogm, allergène et non ionisation sont présentes. des demandes de modifications ont été soumises au distributeur.",demande de révision du cahier des charges trace one du coffret de 30 mini feuilletés apéritifs surgelés monoprix.,Immédiat,approuvé,VP Auditeur 12
177,177.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,"must have : respect de la recette : quantités prévues sur la fiche recette interne et quantités réellement mises en œuvre sur la base des enregistrements de fabrication. si pas d'enregistrement, le fournisseur doit posséder un système pour justifier les quantités reélles mises en œuvre sur les matières principales et/ou mises en avant.",b,"selon les observations réalisées au cours de la visite et lors de l'exercice de traçabilité les quantités mises en œuvre correspondent à la recette du cahier des charges.( pâte, margarine, crème, emmental, épices, oeufs) il est a noté que lors de l'exercice de traçabilité le % de lardons incorporés dans la base garniture quiche lorraine était de 27,77% alors que le cahier des charges prévoit 29,6%. le % de recyclage de pâte est respecté ( 29,35% résultat exercice de traçabilité ).","les instructions pour la fabrication de la garniture lorraine sont conformes au cahier des charges trace one. après étude des quantités sur ce lot, il s'avère qu'il manque 223g de lardons pour être conforme au cahier des charges. cet écart a certainement pour origine un écart au niveau des poids des sacs de lardons (conditionnement de 15 kg). nos opérateurs n'ont cependant pas identifié cet écart. nous les avons donc sensibilisé sur les quantités de matières premières mise en oeuvre. //(ancienne action 23/06/2017 ) les instructions pour la fabrication de la garniture lorraine sont conformes au cahier des charges trace one.",immédiat.,approuvé,VP Auditeur 12
178,178.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,les procédures de gestion de crise et de retrait/rappel prévoient de prévenir le sq monoprix sans délai dès lancement du retrait/rappel,b,la procédure de gestion de crise et de retrait rappel ne prévoit pas l'information de monoprix sans délai.,mettre à jour la procédure gestion de crise.,01/10/2017,approuvé,VP Auditeur 12
179,179.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,"respect du plan d'actions de l'audit / visite monoprix précédent : prise en compte des écarts en lien avec la sécurité, la qualité, la légalité et le respect du cdc monoprix. ""a"" si 100% des écarts concernés sont soldés, ""b"" si entre 70 et 100% soldés, ""c"" si entre 20 et 70% soldés, ""d"" si entre 0 et 20% soldés.",b,la majorité des actions ont été menées. les actions restantes concernent la mise à jour du cahier des charges .,demander la mise à jour du cdc du 30 mn feuilletés apéritifs surgelés monoprix.,immédiat,approuvé,VP Auditeur 12
180,180.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,"etalonnage légal annuel de la balance de contrôle des produits finis et contrôles intermédiaires internes au moins mensuels. dans le cas où les balances sont utilisées pour le contrôle individuel du dosage des produits, la balance doit être contrôlée quodidiennement.",b,la trieuse pondérale est étalonnée 1/an (23/9/16). des controles intermédiaires sous poids sont réalisés au quotidien.les balances utilisées pour les dosages intermédiaires sont controlées annuellement en externe et 1 fois par semaine en interne et non au quotidien.,il existe un contrôle quotidien sur les balances utilisées pour les dosages intermédiaires. seules les balances pour les pesées de 10 kg et 20 kg ne sont pas contrôlés quotidiennement. nous allons procéder à la révision de l'enregistrement de contrôle pour intégrer ces balances 10 kg et 20 kg.,01/09/2017.,approuvé,VP Auditeur 12
181,181.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,analyse de risque existante et pertinente sur l'utilisation de vaisselle cassable en salle de pause (par exemple gestion des tenues et chaussures),b,la procédure bris de verre précise que la vaisselle cassante doit être limitée mais elle n'est pas interdite alors que le personnel accède avec ses chaussures de travail.,"il est indiqué en point 8 de la page 2 de la procédure gestion du verre, les consignes à suivre pour le personnel en cas de bris de verre. nous allons modifier ce point en indiquant que cela est applicable à toutes les zones du site, où un incident bris de verre aurait pu se produire.",01/09/2017,approuvé,VP Auditeur 12
182,182.0,1,VP Fournisseur 218,Visi office 2,VP Auditeur 12,449,présence de matériel de balayage spécifique pour les bris de verre,b,"il n'y a pas de matériel spécifique.en revanche , en cas de bris de verre , le matériel utilisé est détruit. cette disposition n'est pas précisée dans la procédure bris de verre.","mettre à jour la procédure ""it qlt 00531"" sur la gestion du risque verre.",01/09/2017,approuvé,VP Auditeur 12
321,321.0,6,VP Fournisseur 227,Visi office 2,VP Auditeur 12,449,maîtrise de l'homogénéité des productions : observations techniques sur ligne et dégustation des produits à des dates différentes.,c,"dégustation du trio de poulet, jambon, fromage frais en dlc au 28/6 et dlc au 1/7 : pas de différence entre les 2 produits . en revanche , les 2 sandwichs à base de fromage frais présentaient une saveur salée importante. dégustation du sandwich thon crudités pain de mie blé malté en dlc du 28/6/17 : la texture est très légèrement humide dûe au thon. en revanche , la saveur est très neutre. le gout de thon n'est pas marqué. dégustation du trio oeuf , thon, fromage frais dlc du 1/7/17 : sandwich au thon : produit neutre sans gout . sandwich à l'oeuf : texture satisfaisante , gout de moutarde très prononcé qui masque le goût de l'oeuf. sandwich au fromage frais : produit très salé. sandwich jambon beurre en dlc au 30/6 et 1/7 , produit plus sec mais du au type de pain, gout de jambon satisfaisant. pas de différence entre les deux produits.","suite à l'audit et les dégustations effectués, nous avons réalisé 2 dégustations comparatives en présence de la qualité et la r&d. concernant le club fromage frais dégustation effectuée le 04/07 en comparant des produits à dlc du 04/07 et du 08/07 : le goût est certes prononcé mais similaire. la r&d confirme que ce sandwich est salé à l'origine dégustation effectuée le 12/07 en comparant des produits à dlc du 12/07 et du 16/07 : le goût est certes prononcé mais similaire. la r&d confirme que ce sandwich est salé à l'origine concernant le club thon : le thon est présent dans un mix qui est étalé sur le pain de mie. il est donc normal que le goût en sois un peu attenué. une dégustation du produit en fin de vie a été effectuéavec la r&d le 04/07. il est vrai que le goût est moins marqué qu'en fin de vie.",JUILLET 2017,approuvé,VP Auditeur 12
